code,current,name,gender,function,country,nationality,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,lang
2741697,TRUE,NAVUGA NAITASI Lolohea,Female,Athlete,Fiji,Fiji,0,0,['Taekwondo'],['Women -67kg'],2006-10-28,SUVA,Fiji,SUVA,Fiji,,,Athlete,,English
2779021,TRUE,BERRY Susannah,Female,Athlete,Ireland,Ireland,0,0,['Equestrian'],"['Eventing Individual', 'Eventing Team']",1996-01-01,"COUNTY DOWN, NORTHERN IRELAND",Ireland,KETTERING,Great Britain,Susie,,"Athlete, business owner, coach and horse trainer",,English
3048371,TRUE,LHAMO Kinzang,Female,Athlete,Bhutan,Bhutan,159,0,['Athletics'],"[""Women's Marathon""]",1998-06-15,,Bhutan,THIMPHU,Bhutan,,,"Athlete, soldier",,Dzongkha
3054235,TRUE,RUIVIVAR Levi,Female,Athlete,Philippines,Philippines,0,0,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",2006-05-03,"LOS ANGELES, CA",United States,,,,"Playing the drums, making pottery, drawing, creative writing, baking, spending time with her brothers, dancing, swimming",Athlete,"In autumn 2024 she will begin studying at Stanford University (Stanford, CA, USA)",English
3054369,TRUE,MALABUYO Emma,Female,Athlete,Philippines,Philippines,0,0,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",2002-11-05,"MOUNTAIN VIEW, CA",United States,"LOS ANGELES, CA",United States,Buyo,"Going to the beach, ice skating, shopping, spending time with friends","Athlete, student","Studies Communication at the University of California, Los Angeles (USA)",English
3054982,TRUE,ARDINA Dottie,Female,Athlete,Philippines,Philippines,157,0,['Golf'],"[""Women's Individual Stroke Play""]",1993-12-02,LAGUNA,Philippines,"SEMINOLE, FL",United States,,,,,English
3205098,TRUE,DELISER ESPINOSA Arturo Harmodio,Male,Athlete,Panama,Panama,192,0,['Athletics'],"[""Men's 100m""]",1997-04-24,COLON,Panama,COLON,Panama,,,Athlete,"Graduated with a Bachelor's degree in Business Administration from Quality Leadership University (Panama City, PAN)",Spanish
3372543,TRUE,CATANTAN Samantha Kyle,Female,Athlete,Philippines,Philippines,0,0,['Fencing'],"[""Women's Foil Individual""]",2002-02-01,,,,,,,"Athlete, student","Studies for a Master's degree in Accounting at the Pennsylvania State University (PA, USA)",Filipino
3410133,TRUE,AGUILAR Yulenmis,Female,Athlete,Spain,Spain,165,0,['Athletics'],"[""Women's Javelin Throw""]",1996-08-03,BAYAMO,Cuba,LA CORUNA,Spain,,,Athlete,,Spanish
3429662,TRUE,VALIEV Chermen,Male,Athlete,Albania,Albania,0,0,['Wrestling'],"[""Men's Freestyle 74kg""]",1998-12-10,,,,,,,Athlete,,Russian
3430817,TRUE,SCHEFFER Fernando,Male,Athlete,Brazil,Brazil,0,0,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",1998-04-06,CANOAS,Brazil,RIO DE JANEIRO,Brazil,,Reading,"Athlete, serves in the Army",,Portuguese
3467316,TRUE,BETOUDJI Valentin,Male,Athlete,Chad,Chad,171,0,['Athletics'],"[""Men's Marathon""]",1991-02-14,,Chad,LA GARDE,France,12 poumons (12 lungs),,"Athlete, soldier, groundskeeper",,"English, French"
3500048,TRUE,LALOMILO Lalomilo,Male,Athlete,Samoa,Samoa,173,99,['Rugby Sevens'],['Men'],1999-02-12,,,MANGERE,New Zealand,Mito,,Athlete,,English
3500057,TRUE,MOTUGA Alamanda,Male,Athlete,Samoa,Samoa,184,102,['Rugby Sevens'],['Men'],1994-09-11,,,APIA,Samoa,Munda-Train,,,,
3501795,TRUE,STOILOVA Aleksandra,Female,Athlete,Australia,Australia,160,0,['Athletics'],"[""Women's 4 x 100m Relay""]",2005-04-20,,,,,,,Athlete,,English
3501797,TRUE,WEYER Corey,Male,Athlete,Australia,Australia,0,0,['Hockey'],['Men'],1996-03-28,"MARYBOROUGH, QLD",Australia,"BIGGERA WATERS, QLD",Australia,Wiz,Playing golf,Athlete,,English
3501806,TRUE,WEST Tori,Female,Athlete,Australia,Australia,174,0,['Athletics'],"[""Women's Heptathlon""]",1995-10-14,"THURINGOWA CENTRAL, QLD",Australia,"BRISBANE, QLD",Australia,,Tech projects,"Athlete, developer, business owner",,English
3518182,TRUE,TAN Rouxin,Female,Athlete,Malaysia,Malaysia,0,0,['Swimming'],"[""Women's 100m Breaststroke""]",2006-07-06,,,JOHOR BAHRU,Malaysia,,,,,
3519160,TRUE,BRZOZOWSKI Artur,Male,Athlete,Poland,Poland,174,0,['Athletics'],"[""Men's 20km Race Walk""]",1985-03-29,NISKO,Poland,,,Brzoza,,,University of Rzeszow (POL),Polish
3520241,TRUE,REZANEJAD Amir,Male,Athlete,EOR,IR Iran,0,0,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Cross""]",2000-01-18,,IR Iran,,Germany,,,Athlete,,"English, Farsi, German, Turkish"
3522948,TRUE,ERTZGAARD Astri,Female,Athlete,Norway,Norway,166,0,['Athletics'],"[""Women's 4 x 400m Relay""]",2002-03-28,,,,,,,Athlete,,"English, Norwegian"
3522949,TRUE,SLETTUM Elisabeth,Female,Athlete,Norway,Norway,187,0,['Athletics'],"[""Women's 4 x 400m Relay""]",1986-08-31,,,,,,,,,
3522950,TRUE,ERIKSEN Josefine Tomine,Female,Athlete,Norway,Norway,173,0,['Athletics'],"[""Women's 4 x 400m Relay""]",2000-08-16,,,,,,,Athlete,,Norwegian
3528309,TRUE,BEGU Irina-Camelia,Female,Athlete,Romania,Romania,181,0,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",1990-08-26,BUCHAREST,Romania,,,,,,,"English, Romanian"
3538178,TRUE,JALLOW Sanu,Female,Athlete,Gambia,United States,175,0,['Athletics'],"[""Women's 800m""]",2003-04-04,,Gambia,,United States,,,"Athlete, student",Student at the University of Arkansas (USA),English
3538789,TRUE,ECHEGINI Jennifer,Female,Athlete,Nigeria,Nigeria,170,0,['Football'],['Women'],2001-03-22,NIJMEGEN,Netherlands,,Italy,Joe,,Athlete,Studied Management at Mississippi State University and Florida State University,"English, Igbo, Nigerian Pidgin"
3538833,TRUE,MACLEANS Chinonyerem,Female,Athlete,Nigeria,Nigeria,170,0,['Football'],['Women'],1999-10-01,ABA,Nigeria,,Russian Federation,,Relax and watch football,Athlete,"Studied at University of Port Harcourt, NGR",English
3538849,TRUE,SMITH Andrew,Male,Athlete,Ireland,Ireland,183,90,['Rugby Sevens'],['Men'],2000-07-21,DUBLIN,Ireland,,,,,Athlete,,English
3538850,TRUE,KELLY Jack,Male,Athlete,Ireland,Ireland,185,86,['Rugby Sevens'],['Men'],1997-10-26,DUBLIN,Ireland,DUBLIN,Ireland,,,"Athlete, lawyer",Graduated with a Bachelor's degree in Law from Trinity College Dublin (IRL),"English, French"
3538856,TRUE,KEENAN Hugo,Male,Athlete,Ireland,Ireland,185,88,['Rugby Sevens'],['Men'],1996-06-18,DUBLIN,Ireland,DUBLIN,Ireland,,,Athlete,Graduated with a Bachelor's degree in Commerce from University of Dublin (IRL),English
3539612,TRUE,AL-YAFAEE Samer,Male,Athlete,Yemen,Yemen,183,0,['Athletics'],"[""Men's 100m""]",2005-06-12,,,DOHA,Qatar,,,,,Arabic
3544811,TRUE,BORZOR Christopher,Male,Athlete,Haiti,United States,182,0,['Athletics'],"[""Men's 100m""]",1999-04-11,"UNIONDALE, NY",United States,"BALDWIN, NY",United States,,Travelling,Athlete,"Received a Bachelor's degree in interdisciplinary studies, specializing in criminal justice and sport management, from the University of Cincinnati (OH, USA) and a Master's degree in Gerontology (2023) from the University of Southern California (Los Angeles, USA)",English
3545959,TRUE,FIORIN Sara,Female,Athlete,Italy,Italy,0,0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",2003-09-24,SEVESO,Italy,MILAN,Italy,,Shopping,Athlete,Motor Sciences - Universita Telematica Pegaso (ITA),"English, Italian"
3546509,TRUE,CARTWRIGHT Denisha,Female,Athlete,Bahamas,Bahamas,155,0,['Athletics'],"[""Women's 100m Hurdles""]",1999-12-28,NASSAU,Bahamas,"MANKATO, MN",United States,,,"Athlete, student","Graduated in 2024 with a degree from at Minnesota State University (Mankato, MN, USA)",English
3546884,TRUE,GRGIC Marko,Male,Athlete,Germany,Germany,198,0,['Handball'],['Men'],2003-09-11,EISENACH,Germany,EISENACH,Germany,,,,,German
3548556,TRUE,GILL Phoebe,Female,Athlete,Great Britain,Great Britain,177,0,['Athletics'],"[""Women's 800m""]",2007-04-27,ST. ALBANS,Great Britain,ST. ALBANS,Great Britain,,,Student,,English
3549696,TRUE,KOKKALANIS Vyron,Male,Athlete,Greece,Greece,0,0,['Sailing'],"[""Men's Windsurfing""]",1985-08-19,ATHENS,Greece,VARKIZA,Greece,,"Surfing, kitesurfing, cycling",Athlete,,"English, Greek"
3549727,TRUE,MATETA Jean-Philippe,Male,Athlete,France,France,192,0,['Football'],['Men'],1997-06-28,SEVRAN,France,,Great Britain,,,Athlete,,"English, French"
3549769,TRUE,HUSSAIN Mohamed Aan,Male,Athlete,Maldives,Maldives,0,0,['Swimming'],"[""Men's 50m Freestyle""]",2004-07-11,,,,,,,Athlete,,
3549843,TRUE,CHEROTICH Zeddy,Female,Athlete,Kenya,Kenya,0,0,['Judo'],['Women -78 kg'],1990-05-06,KERICHO,Kenya,NAIROBI,Kenya,,Dancing,Sergeant at Kenya defense forces,,"English, Kalenjin, Swahili"
3549844,TRUE,MUNYAO Alexander,Male,Athlete,Kenya,Kenya,179,0,['Athletics'],"[""Men's Marathon""]",1996-09-10,"KITETA LOCATION, MAKUENI COUNTY",Kenya,,,,"Reading, listening to music, singing",Athlete,,English
3551502,TRUE,OLATOYE Oyesade,Female,Athlete,Nigeria,Nigeria,182,0,['Athletics'],"[""Women's Hammer Throw""]",1997-01-25,"CLEVELAND, OH",United States,"DUBLIN, OH",United States,,,,Graduated in 2020 with a Bachelor's degree in Health and Rehabilitation Sciences and in 2023 with a Master's degree in Bioethics from Ohio State University (USA),English
3551754,TRUE,TESFAY Berhane,Male,Athlete,Eritrea,Eritrea,180,0,['Athletics'],"[""Men's Marathon""]",1987-01-09,,Eritrea,ROTTERDAM,Netherlands,,,Athlete,,Tigrinya
3553297,TRUE,GASHAW Tigist,Female,Athlete,Bahrain,Bahrain,170,0,['Athletics'],"[""Women's Marathon""]",1996-12-25,,Ethiopia,ADDIS ABABA,Ethiopia,,,Athlete,,Amharic
3555644,TRUE,JEPKOSGEI Nelly,Female,Athlete,Bahrain,Bahrain,152,0,['Athletics'],"[""Women's 800m""]",1991-07-14,,Kenya,,Kenya,,,Athlete,,English
3555841,TRUE,LEUTA Matai,Male,Athlete,United States,United States,189,106,['Rugby Sevens'],['Men'],1990-07-20,"MARINA, CA",United States,"SAN DIEGO, CA",United States,,Designing clothes,Athlete,"Monterey Peninsula College, Monterey, CA, USA",English
3556435,TRUE,SIMEONE Giuliano,Male,Athlete,Argentina,Argentina,173,0,['Football'],['Men'],2002-12-18,ROME,Italy,,Spain,,,Athlete,,"Italian, Spanish"
3557190,TRUE,HINCHLIFFE Louie,Male,Athlete,Great Britain,Great Britain,175,0,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",2002-07-18,SHEFFIELD,Great Britain,"HOUSTON, TX",United States,,,"Athlete, student","Studying at the University of Houston, TX (USA)",English
3559388,TRUE,SANTANDER VILLARUBIA Remigio,Male,Athlete,Equatorial Guinea,Equatorial Guinea,170,0,['Athletics'],"[""Men's 100m""]",2002-11-09,ANNOB?N,Equatorial Guinea,MALABO,Equatorial Guinea,,,,,Spanish
3560626,TRUE,ALSHEHHI Maha,Female,Athlete,UA Emirates,UA Emirates,0,0,['Swimming'],"[""Women's 200m Freestyle""]",2006-07-12,,,,,,,,,
3561050,TRUE,ALFARSI Mariam,Female,Athlete,UA Emirates,UA Emirates,163,0,['Athletics'],"[""Women's 100m""]",2008-01-15,,,DUBAI,UA Emirates,,,"Athlete, student",,"Arabic, English"
3564160,TRUE,BUTRYM Vitalii,Male,Athlete,Ukraine,Ukraine,178,0,['Athletics'],['4 x 400m Relay Mixed'],1991-01-10,,Ukraine,,,,,Athlete,,Ukrainian
3568176,TRUE,CADDEN Lauren,Female,Athlete,Ireland,Ireland,171,0,['Athletics'],"[""Women's 4 x 400m Relay""]",2000-06-07,,,,,,,Athlete,Received a Bachelor's degree in health science and physical activity from ATU Sligo (IRL),English
3568177,TRUE,McCANN Rachel,Female,Athlete,Ireland,Ireland,180,0,['Athletics'],['4 x 400m Relay Mixed'],2001-09-26,,,,,,,Athlete,Received a Bachelor's degree in Pharmaceutics from Queen's University Belfast (GBR),English
3858909,TRUE,SICOBO Dylan,Male,Athlete,Seychelles,Seychelles,180,0,['Athletics'],"[""Men's 100m""]",1997-02-27,,Seychelles,,,,,Athlete,,French
4031141,TRUE,RATHWELL Regan,Female,Athlete,Canada,Canada,0,0,['Swimming'],"[""Women's 200m Backstroke""]",2004-02-11,"ASHTON, ON",Canada,"KNOXVILLE, TN",United States,,,Student,"Studies at University of Tennessee, Knoxville (USA)",English
4031142,TRUE,FILMER Caileigh,Female,Athlete,Canada,Canada,0,0,['Rowing'],"[""Women's Eight""]",1996-12-18,"VICTORIA, BC",Canada,"BRENTWOOD BAY, BC",Canada,"Cai, Cail","Running, cooking, yoga","Athlete, student","Attended the University of California (Berkeley, USA) for two years and is now pursuing a degree in Earth and Ocean Sciences and Physical Geography at the University of Victoria (CAN)",English
4046164,TRUE,GRONSTAD Tobias,Male,Athlete,Norway,Norway,191,0,['Athletics'],"[""Men's 800m""]",2002-07-06,OSLO,Norway,OSLO,Norway,,,Athlete,,Norwegian
4056654,TRUE,KRASNOPIR Ihor,Male,Athlete,Ukraine,Ukraine,187,0,['Football'],['Men'],2002-12-01,KYIV,Ukraine,,Ukraine,,,Athlete,,Ukrainian
4118049,TRUE,BAXTER Christopher,Male,Athlete,South Africa,South Africa,0,0,['Rowing'],"[""Men's Pair""]",2000-02-22,,,PRETORIA,South Africa,,,Athlete,Completed a certificate in Sport Science and Education in 2020 at the University of Pretoria (RSA),English
4118990,TRUE,HASSAN Benjamin,Male,Athlete,Lebanon,Lebanon,184,0,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",1995-02-04,MERZIG,Germany,,,,,,,"English, Germany"
4119083,TRUE,ZELINSKAYA Anastasiya,Female,Athlete,Uzbekistan,Uzbekistan,0,0,['Swimming'],"[""Women's 400m Freestyle""]",2004-04-21,TASHKENT,Uzbekistan,,,,,,,
4323582,TRUE,SABOVIC Adell,Male,Athlete,Kosovo,Kosovo,0,0,['Swimming'],"[""Men's 100m Freestyle""]",2002-08-25,,,,,,,Athlete,,
4338221,TRUE,SWART Adrian,Male,Athlete,South Africa,South Africa,170,0,['Athletics'],"[""Men's 4 x 400m Relay""]",2002-05-28,,,,,,,Athlete,,English
4339445,TRUE,WALAZA Bayanda,Male,Athlete,South Africa,South Africa,167,0,['Athletics'],"[""Men's 4 x 100m Relay""]",2006-02-09,,,,,,,Athlete,,English
4343340,TRUE,NKOANA Bradley,Male,Athlete,South Africa,South Africa,178,0,['Athletics'],"[""Men's 4 x 100m Relay""]",2005-01-27,,,,,,,Athlete,,English
4352676,TRUE,DJOPARTO Kaelyn Ciara Suryanti,Female,Athlete,Suriname,Suriname,0,0,['Swimming'],"[""Women's 50m Freestyle""]",2006-06-01,,,,,,,,,Dutch
4646304,TRUE,CAICEDO Maribel Vanessa,Female,Athlete,Ecuador,Ecuador,175,0,['Athletics'],"[""Women's 100m Hurdles""]",1998-04-01,GUAYAQUIL,Ecuador,"PULLMAN, WA",United States,Estrellita (Little Star),,"Athlete, student","Graduated with a degree in Kinesiology (2024) at Washington State University in Pullman, WA (USA)","English, Spanish"
4646625,TRUE,JIAO Enqi,Female,Athlete,China,China,0,0,['Fencing'],"[""Women's Foil Team""]",2006-01-18,,,,,,,,,
4648370,TRUE,KIPROTICH Martin,Male,Athlete,Uganda,Uganda,0,0,['Athletics'],"[""Men's 10,000m""]",2003-04-06,,,,Uganda,,,"Athlete, police constable",,English
4648450,TRUE,CHEBET Esther,Female,Athlete,Uganda,Uganda,165,0,['Athletics'],"[""Women's 5000m""]",1997-10-09,,Uganda,KAPCHORWA,Uganda,,,Athlete,,English
4654306,TRUE,KIM Woomin,Male,Athlete,Korea,Korea,0,0,['Swimming'],"[""Men's 200m Freestyle"", ""Men's 400m Freestyle"", ""Men's 4 x 200m Freestyle Relay""]",2001-08-24,BUSAN,Korea,,Korea,,,Athlete,,Korean
4654427,TRUE,GILLION Liam,Male,Athlete,New Zealand,New Zealand,175,0,['Football'],['Men'],2002-10-17,,New Zealand,,,,,Athlete,,English
4654577,TRUE,HOSEI Jion,Male,Athlete,Palau,Palau,0,0,['Swimming'],"[""Men's 50m Freestyle""]",2007-05-19,,,,,,,Athlete,,English
4657612,TRUE,ELGHOBASHY Doaa,Female,Athlete,Egypt,Egypt,180,0,['Beach Volleyball'],['Women'],1996-11-08,,Egypt,,,,,Athlete,,Arabic
4657613,TRUE,ABDELHADY Marwa,Female,Athlete,Egypt,Egypt,183,0,['Beach Volleyball'],['Women'],1997-12-22,,,,,,,Athlete,,Arabic
4658108,TRUE,VELETEN Vladyslav,Male,Athlete,Ukraine,Ukraine,173,0,['Football'],['Men'],2002-10-01,KYIV,Ukraine,,Ukraine,,,Athlete,,Ukrainian
4658110,TRUE,FEDOR Oleh,Male,Athlete,Ukraine,Ukraine,178,0,['Football'],['Men'],2004-07-23,LVIV,Ukraine,,,,,Athlete,,Ukrainian
4658111,TRUE,KRUPSKYI Illia,Male,Athlete,Ukraine,Ukraine,180,0,['Football'],['Men'],2004-10-02,VINNYTSIA,Ukraine,,Ukraine,,,Athlete,,Ukrainian
4658294,TRUE,NG CHIU HING NING Chadd,Male,Athlete,Eswatini,Eswatini,0,0,['Swimming'],"[""Men's 100m Breaststroke""]",2006-06-29,,,,,,,,,
4658690,TRUE,ZHENG Saisai,Female,Athlete,China,China,170,0,['Tennis'],"[""Women's Doubles""]",1994-02-05,XIAN,China,XIAN,China,,,,,"English, Mandarin"
4659538,TRUE,ROOMS Lisa,Female,Athlete,Belgium,Belgium,176,0,['Athletics'],"[""Women's 5000m""]",1996-06-17,,,DENDERMONDE,Belgium,,,"Athlete, paediatric physiotherapist, coach",Rehabilitation Sciences at University of Leuven (BEL),Dutch
4660198,TRUE,SHRESTHA Santoo,Male,Athlete,Nepal,Nepal,0,0,['Table Tennis'],"[""Men's Singles""]",2000-06-26,,,,,,,Athlete,,"English, Nepali"
4663897,TRUE,HARRIES Toby,Male,Athlete,Great Britain,Great Britain,183,0,['Athletics'],"[""Men's 4 x 400m Relay""]",1998-09-30,,,,,,,Athlete,,English
4663942,TRUE,RENTERIA JIMENEZ Jhonny,Male,Athlete,Colombia,Colombia,174,0,['Athletics'],"[""Men's 100m""]",1997-03-26,CALI,Colombia,CALI,Colombia,,,Athlete,"Sports at the National Sports School (Cali, COL)",Spanish
4665280,TRUE,MIANSADI Divine,Female,Athlete,DR Congo,DR Congo,0,0,['Swimming'],"[""Women's 50m Freestyle""]",2004-09-04,,,,,,,Athlete,,
4665325,TRUE,BETHUNE Croix,Female,Athlete,United States,United States,157,0,['Football'],['Women'],2001-03-14,,,,,,,Athlete,"Attended the University of Southern California and the University of Georgia, studying Occupational Therapy as an undergrad and Business as a postgraduate",English
4667034,TRUE,MACHETTIRA Poovamma Raju,Female,Athlete,India,India,178,0,['Athletics'],"[""Women's 4 x 400m Relay""]",1990-06-05,,,,,,,Athlete,"Received a Bachelor's degree in business management from Sri Dharmasthala Manjunatheshwara College of Business Management (Karnataka, IND)","English, Hindi"
4667830,TRUE,OLTEAN Sebastian Stefan,Male,Athlete,Romania,Romania,180,0,['Water Polo'],['Men'],2001-01-03,ORADEA,Romania,,,Sebi,,Athlete,,Romanian
4669223,TRUE,BADE Loic,Male,Athlete,France,France,191,0,['Football'],['Men'],2000-04-11,SEVRES,France,,Spain,,,Athlete,,French
4670929,TRUE,SAKBUN Apsara Katarina,Female,Athlete,Cambodia,Cambodia,0,0,['Swimming'],"[""Women's 50m Freestyle""]",2001-02-21,"TERRE HAUTE, IN",United States,"CHARLOTTE, NC",United States,,,"Athlete, operations analyst","Graduated in 2023 with a Bachelor's degree in Business Analytics (minor in Computer Information Technology) from Ball State University (Muncie, IN, USA)",English
4671406,TRUE,du PLESSIS Edmund,Male,Athlete,South Africa,South Africa,191,0,['Athletics'],"[""Men's 800m""]",2002-04-05,,South Africa,PRETORIA,South Africa,,,"Athlete, student",Studying Medicine at the University of Pretoria (RSA),"Afrikaans, English"
4671773,TRUE,YUKICH Alanah,Female,Athlete,Australia,Australia,178,0,['Athletics'],"[""Women's 400m Hurdles""]",1998-01-27,,,,,,"Modeling, embroidery, painting","Athlete, model",Received a Bachelor's degree in Business with a minor in Psychology and a Master's degree in Business from the University of Texas at San Antonio (USA),English
4673099,TRUE,SMITH Jaden,Male,Alternate Athlete,Great Britain,Great Britain,175,0,['Athletics'],['4 x 400m Relay Mixed'],2004-12-08,,,,,,,,,
4674332,TRUE,TOUMANDJI Herve,Male,Athlete,Centr Afric Re,Centr Afric Re,183,0,['Athletics'],"[""Men's 100m""]",1994-06-23,,Centr Afric Re,VALENCE,France,,,,,French
4674385,TRUE,CASTANO GARCIA Gabriel,Male,Athlete,Mexico,Mexico,0,0,['Swimming'],"[""Men's 50m Freestyle""]",1997-11-01,MONTERREY,Mexico,DALLAS,United States,Gabe,"Ultimate frisbee, cooking, cycling",Athlete,"Graduated from Pennsylvania State University (PA, USA)","English, Spanish"
4674386,TRUE,MUNOZ HEREDIA Kevin Alexander,Male,Athlete,Mexico,Mexico,0,0,['Diving'],"[""Men's 3m Springboard""]",2003-11-28,,,VERACRUZ,Mexico,,,,,Spanish
4674449,TRUE,MATEIKO Daniel,Male,Athlete,Kenya,Kenya,167,0,['Athletics'],"[""Men's 10,000m""]",1998-08-04,MOUNT ELGON,Kenya,KAPTAGAT,Kenya,,,Athlete,,"English, Swahili"
4674643,TRUE,TATI Jose,Male,Athlete,Cabo Verde,Cabo Verde,0,0,['Swimming'],"[""Men's 50m Freestyle""]",2007-08-30,,,"MONTVERDE, FL",United States,,,Student,,"English, Portuguese"
4675010,TRUE,LAGATAO Nicola Velasco,Female,Athlete,Guam,United States,0,0,['Weightlifting'],"[""Women's 49kg""]",1991-11-10,,,,,,,Athlete,,English
